user_id,data,Tipo,Reflexoes,Pensamento Suicida,Elogio,Sugestoes da IA,Tamanho,Vibe,Temas,Subtemas,quantidade_comentarios,engajamento,tema
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,4/4/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Familiar,"Aniversário da noiva, Café com os pais, Resolução de problemas/bugs no trabalho",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,4/4/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Familiar,"Aniversário da noiva, Café com os pais, Resolução de problemas/bugs no trabalho",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,4/4/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Trabalho,"Aniversário da noiva, Café com os pais, Resolução de problemas/bugs no trabalho",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,4/5/2025,Journaling,Nada,Não,Neutro,Não,Curto,Positiva,Familiar,Sentimento de bem-estar geral,106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,4/8/2025,Journaling,Nada,Não,Neutro,Não,Curto,Positiva,Amoroso,Sentimento positivo geral,106,alto,Outros
7ada4e1f-a200-4160-86f9-4936035122c5,3/24/2025,Journaling,Nada,Não,Neutro,Não,Normal,,Outros,Ansiedade,1,baixo,Outros
7ae73c86-7a90-42d4-8168-5468e16552e7,3/16/2025,Journaling,Nada,Não,Neutro,Não,Normal,Negativa,Outros,Tristeza geral sem causa específica,12,alto,Outros
7ae73c86-7a90-42d4-8168-5468e16552e7,3/19/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Neutra,Trabalho,"Acúmulo de tarefas, Falta de experiência e conhecimento no trabalho",12,alto,Trabalho
7ae73c86-7a90-42d4-8168-5468e16552e7,3/19/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Neutra,Trabalho,"Acúmulo de tarefas, Falta de experiência e conhecimento no trabalho",12,alto,Trabalho
7ae73c86-7a90-42d4-8168-5468e16552e7,3/20/2025,Journaling,Muito,Não,Elogio,Sim,Longo,Neutra,Amoroso,"Falta de reconhecimento no trabalho, Desconfiança no relacionamento amoroso",12,alto,Amoroso
7ae73c86-7a90-42d4-8168-5468e16552e7,3/20/2025,Journaling,Muito,Não,Elogio,Sim,Longo,Neutra,Amoroso,"Falta de reconhecimento no trabalho, Desconfiança no relacionamento amoroso",12,alto,Amoroso
7ae73c86-7a90-42d4-8168-5468e16552e7,3/21/2025,Journaling,Muito,Não,Elogio,Não,Longo,Positiva,Trabalho,"Falta de apoio no trabalho, Momentos a dois com o noivo",12,alto,Trabalho
7ae73c86-7a90-42d4-8168-5468e16552e7,3/21/2025,Journaling,Muito,Não,Elogio,Não,Longo,Positiva,Trabalho,"Falta de apoio no trabalho, Momentos a dois com o noivo",12,alto,Trabalho
7ae73c86-7a90-42d4-8168-5468e16552e7,3/23/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Rotina,"Tempo de qualidade com o noivo, Organização pessoal e rotina",12,alto,Rotina
7ae73c86-7a90-42d4-8168-5468e16552e7,3/24/2025,Desabafo,Muito,Não,Elogio,Sim,Longo,Negativa,Trabalho,"Pressão e Estresse no Trabalho, Dificuldade em Desconectar, Organização e Prioridades",12,alto,Trabalho
7ae73c86-7a90-42d4-8168-5468e16552e7,3/25/2025,Desabafo,Muito,Não,Neutro,Não,Longo,Negativa,Amoroso,"Falta de apoio do parceiro, Sentimento de insegurança e falta de um lar",12,alto,Amoroso
7ae73c86-7a90-42d4-8168-5468e16552e7,3/25/2025,Desabafo,Muito,Não,Neutro,Não,Longo,Negativa,Amoroso,"Falta de apoio do parceiro, Sentimento de insegurança e falta de um lar",12,alto,Amoroso
7ae73c86-7a90-42d4-8168-5468e16552e7,3/28/2025,Desabafo,Pouco,Não,Neutro,Não,Longo,Negativa,Outros,Falta de atenção e comunicação,12,alto,Outros
7ae73c86-7a90-42d4-8168-5468e16552e7,3/29/2025,Desabafo,Pouco,Não,Neutro,Não,Curto,Negativa,Amoroso,Falta de mudança no parceiro,12,alto,Amoroso
7ae73c86-7a90-42d4-8168-5468e16552e7,4/1/2025,Desabafo,Muito,Não,Neutro,Não,Longo,Negativa,Familiar,"Distância emocional, Falta de gentileza no ambiente de trabalho",12,alto,Familiar
7ae73c86-7a90-42d4-8168-5468e16552e7,4/1/2025,Desabafo,Muito,Não,Neutro,Não,Longo,Negativa,Familiar,"Distância emocional, Falta de gentileza no ambiente de trabalho",12,alto,Familiar
7ae73c86-7a90-42d4-8168-5468e16552e7,4/2/2025,Journaling,Muito,Não,Neutro,Não,Longo,Neutra,Trabalho,"Rotina de sono, Organização doméstica, Dificuldades financeiras, Crescimento profissional, Saúde física (tendiopatose)",12,alto,Trabalho
7ae73c86-7a90-42d4-8168-5468e16552e7,4/5/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Saúde,Limitação financeira para cuidados de saúde,12,alto,Saúde
7b8d271a-b073-4210-b83a-92296f908593,3/24/2025,,,,,,,,Outros,,18,alto,Outros
7b8d271a-b073-4210-b83a-92296f908593,3/27/2025,,,,,,,,Outros,,18,alto,Outros
7b8d271a-b073-4210-b83a-92296f908593,4/2/2025,,,,,,,,Outros,,18,alto,Outros
7b8d271a-b073-4210-b83a-92296f908593,3/13/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Positiva,Familiar,Recuperação de acidente e valorização da vida,18,alto,Familiar
7b8d271a-b073-4210-b83a-92296f908593,3/14/2025,Journaling,Muito,Não,Elogio,Não,Normal,Muito Positiva,Saúde,Gratidão pela vida e saúde,18,alto,Saúde
7b8d271a-b073-4210-b83a-92296f908593,3/15/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Autoconhecimento,Dia relaxante de sábado,18,alto,Autoconhecimento
7b8d271a-b073-4210-b83a-92296f908593,3/16/2025,Journaling,Muito,Não,Elogio,Não,Longo,Positiva,Autoconhecimento,Independência e bem-estar pessoal,18,alto,Autoconhecimento
7b8d271a-b073-4210-b83a-92296f908593,3/17/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Saúde,Fisioterapia e rotina diária,18,alto,Saúde
7b8d271a-b073-4210-b83a-92296f908593,3/18/2025,Journaling,Muito,Não,Elogio,Não,Longo,Positiva,Familiar,Memórias de infância e culinária mineira,18,alto,Familiar
7b8d271a-b073-4210-b83a-92296f908593,3/19/2025,Journaling,Muito,Não,Elogio,Não,Longo,Muito Positiva,Familiar,Recuperação de acidente e resiliência,18,alto,Familiar
7b8d271a-b073-4210-b83a-92296f908593,3/20/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Familiar,Fisioterapia e organização do ambiente doméstico,18,alto,Familiar
7b8d271a-b073-4210-b83a-92296f908593,3/21/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Saúde,Reabilitação física e resiliência,18,alto,Saúde
7b8d271a-b073-4210-b83a-92296f908593,3/22/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Positiva,Rotina,Dia relaxante e atividades como cozinhar e descansar,18,alto,Rotina
7b8d271a-b073-4210-b83a-92296f908593,3/23/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Saúde,Atividade Física,18,alto,Saúde
7b8d271a-b073-4210-b83a-92296f908593,3/25/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Outros,Sentimento de tranquilidade,18,alto,Outros
7b8d271a-b073-4210-b83a-92296f908593,3/26/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum específico,18,alto,Outros
7b8d271a-b073-4210-b83a-92296f908593,4/3/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum específico,18,alto,Outros
7b8d271a-b073-4210-b83a-92296f908593,4/4/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Nenhum específico,18,alto,Outros
7c3a9866-4845-44fb-91a9-562050f9398b,3/25/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Positiva,Trabalho,Cansaço/Exaustão,2,baixo,Trabalho
7c3a9866-4845-44fb-91a9-562050f9398b,3/29/2025,Desabafo,Nada,Não,Neutro,Não,Normal,Negativa,Familiar,Cobrança e ambiente hostil,2,baixo,Familiar
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/15/2024,Journaling,Pouco,Não,Elogio,Não,Normal,Positiva,Rotina,Cuidar de um recém-nascido e falta de tempo livre,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/17/2024,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Amoroso,"Parceria com a esposa, Dedicação ao jiu jitsu, Viagem com a família",48,alto,Amoroso
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/18/2024,Journaling,Nada,Não,Neutro,Não,Curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/21/2024,Journaling,Muito,Não,Neutro,Não,Longo,Neutra,Familiar,Cansaço ao cuidar do filho pequeno e dedicação como pai,48,alto,Familiar
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/23/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/24/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/25/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/27/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/28/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Amoroso,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/29/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/30/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Amoroso,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,12/31/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/1/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/2/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/3/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/4/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/5/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/6/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Ansiedade,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/7/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/9/2025,Journaling,Nada,Não,Neutro,Não,Curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/10/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/11/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Positiva,Uso Aplicativo,Motivação para journaling,48,alto,Uso Aplicativo
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/12/2025,Journaling,Nada,Não,Elogio,Não,Muito curto,Positiva,Uso Aplicativo,Escolha de template para journaling,48,alto,Uso Aplicativo
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/14/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/15/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/16/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/17/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/18/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/19/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/20/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/21/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/22/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/24/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/25/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Amoroso,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/27/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/29/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/30/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,1/31/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/1/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/2/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Amoroso,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/3/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/5/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/6/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Trabalho,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/7/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/8/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/9/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Familiar,Outros,48,alto,Outros
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/10/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Rotina,Procrastinação,48,alto,Rotina
7d25eebd-d57d-4449-a626-f8eb4d6e756c,2/11/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,48,alto,Outros
8086910d-ae84-4924-ae16-5b5850bd09ab,3/29/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Neutra,Trabalho,Insegurança e necessidade de atenção,2,baixo,Outros
8086910d-ae84-4924-ae16-5b5850bd09ab,3/29/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Neutra,Familiar,Insegurança e necessidade de atenção,2,baixo,Outros
8086910d-ae84-4924-ae16-5b5850bd09ab,3/30/2025,Desabafo,Nada,Não,Neutro,Não,Normal,,Familiar,"Relacionamento Amoroso, Problemas no Trabalho",2,baixo,Amoroso
8086910d-ae84-4924-ae16-5b5850bd09ab,3/30/2025,Desabafo,Nada,Não,Neutro,Não,Normal,,Amoroso,"Relacionamento Amoroso, Problemas no Trabalho",2,baixo,Amoroso
8086910d-ae84-4924-ae16-5b5850bd09ab,3/30/2025,Desabafo,Nada,Não,Neutro,Não,Normal,,Depressão,"Relacionamento Amoroso, Problemas no Trabalho",2,baixo,Amoroso
81401cd3-a1fb-4ea1-b8eb-96769a83ac9d,4/4/2025,Desabafo,Pouco,Não,Neutro,Não,Longo,Negativa,Amoroso,Comentário doloroso do parceiro sobre personalidade,1,baixo,Amoroso
87d9cf6c-ecff-4383-9d0c-d360106ab2a3,4/3/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Ansiedade,Vida Familiar e Sentimentos Gerais,1,baixo,Familiar
87fb850d-00d6-40ea-b1cc-cd306cd300ad,3/14/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Positiva,Uso Aplicativo,Introdução ao uso do Dailydots,3,médio,Uso Aplicativo
87fb850d-00d6-40ea-b1cc-cd306cd300ad,3/15/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Neutra,Ansiedade,Cansaço excessivo sem tarefas simples,3,médio,Rotina
87fb850d-00d6-40ea-b1cc-cd306cd300ad,3/16/2025,Journaling,Nada,Não,Neutro,Não,Normal,Neutra,Outros,Nenhum específico,3,médio,Outros
884c65cb-e5c9-409e-bf1c-46da55863045,4/3/2025,Journaling,Nada,Não,Neutro,Não,Curto,,Outros,Outros,2,baixo,Outros
884c65cb-e5c9-409e-bf1c-46da55863045,4/7/2025,Desabafo,Pouco,Sim,Elogio,Não,Longo,Muito Negativa,Rotina,Cansaço e Pensamento Suicida,2,baixo,Rotina
885c182d-599a-45bd-8008-bb0c2da1a1a4,3/25/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Outros,Sentimento de preocupação geral,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,3/26/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,3/27/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,3/28/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,3/29/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Mensagem automática sem interação real,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,3/31/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Outros,Mensagem automática sem interação real,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,4/1/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Uso Aplicativo,Check-in emocional indisponível no momento,12,alto,Uso Aplicativo
885c182d-599a-45bd-8008-bb0c2da1a1a4,4/2/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Ansiedade,Outros,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,4/3/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,4/4/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,4/5/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Uso Aplicativo,Resposta automática do sistema,12,alto,Uso Aplicativo
885c182d-599a-45bd-8008-bb0c2da1a1a4,4/7/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Trabalho,Outros,12,alto,Outros
885c182d-599a-45bd-8008-bb0c2da1a1a4,4/7/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Depressão,Outros,12,alto,Outros
887c3b7c-0fce-4c2a-8786-9848cdddf9b5,3/19/2025,,,,,,,,Trabalho,,4,médio,Outros
887c3b7c-0fce-4c2a-8786-9848cdddf9b5,3/19/2025,,,,,,,,Amoroso,,4,médio,Outros
887c3b7c-0fce-4c2a-8786-9848cdddf9b5,3/18/2025,Journaling,Pouco,Não,Elogio,Não,Longo,Positiva,Autoconhecimento,Auto-reflexão e comunicação pessoal,4,médio,Autoconhecimento
887c3b7c-0fce-4c2a-8786-9848cdddf9b5,3/21/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Rotina,Descanso e Relaxamento,4,médio,Rotina
887c3b7c-0fce-4c2a-8786-9848cdddf9b5,3/25/2025,Desabafo,Pouco,Não,Neutro,Não,Normal,Negativa,Trabalho,Sentimento de cansaço e sobrecarga,4,médio,Rotina
8a1532e6-f176-4d9e-97a4-19e3462c60c7,3/16/2025,Desabafo,Pouco,Não,Neutro,Não,Longo,Negativa,Amoroso,"Término de relacionamento, Ansiedade intensificada após término",1,baixo,Amoroso
8a543c48-e9e2-49e5-9539-0a065f63681d,3/22/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Familiar,Introdução ao uso do Dailydots e explicação de funcionalidades,1,baixo,Uso Aplicativo
8ab44c13-ffc5-4a5a-bfbc-0faa63c321f0,3/29/2025,Journaling,Muito,Não,Elogio,Não,Longo,Muito Positiva,Ansiedade,Espiritualidade e Amor ao Próximo,2,baixo,Autoconhecimento
8ab44c13-ffc5-4a5a-bfbc-0faa63c321f0,3/31/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Muito Positiva,Ansiedade,Rotina e Organização,2,baixo,Rotina
8bcf749f-b02b-43a4-a218-2ebb7e6c643d,4/6/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Familiar,Outros,1,baixo,Outros
8d86b15d-1c5d-4690-967e-5941e0275581,3/20/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Familiar,Outros,1,baixo,Outros
8f68fa1d-1f07-4f7b-b2c6-f70a6a3624fe,3/13/2025,Desabafo,Pouco,Não,Elogio,Não,Longo,Neutra,Familiar,Intimidade e Insegurança,2,baixo,Outros
8f68fa1d-1f07-4f7b-b2c6-f70a6a3624fe,3/13/2025,Desabafo,Pouco,Não,Elogio,Não,Longo,Neutra,Trabalho,Intimidade e Insegurança,2,baixo,Outros
8f68fa1d-1f07-4f7b-b2c6-f70a6a3624fe,3/15/2025,Journaling,Muito,Não,Elogio,Não,Normal,,Amoroso,Relacionamento Amoroso,2,baixo,Amoroso
8f7eac24-4f4e-4dd1-be92-3ca5e966eaa4,3/18/2025,Journaling,Nada,Não,Neutro,Não,Curto,,Outros,Outros,1,baixo,Outros
90bc2274-d2e5-48ab-9799-c22c979c9c55,3/28/2025,Journaling,Pouco,Não,Elogio,Sim,Longo,Neutra,Ansiedade,"Desânimo e desvalorização profissional, Cansaço mental e emocional",4,médio,Trabalho
90bc2274-d2e5-48ab-9799-c22c979c9c55,3/30/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Uso Aplicativo,Início de conversa,4,médio,Uso Aplicativo
90bc2274-d2e5-48ab-9799-c22c979c9c55,4/3/2025,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Trabalho,Produtividade e Planejamento no Trabalho,4,médio,Trabalho
90bc2274-d2e5-48ab-9799-c22c979c9c55,4/7/2025,Journaling,Muito,Não,Elogio,Não,Longo,Neutra,Acadêmico,"Doença na família, Produtividade acadêmica",4,médio,Familiar
915b0943-6699-49fe-a27c-e3fc4d3aa331,3/25/2025,Journaling,Nada,Não,Neutro,Não,Normal,Neutra,Ansiedade,Cansaço/Exaustão,1,baixo,Trabalho
9274db74-8657-471e-b28b-70d47422a835,3/30/2025,Journaling,Nada,Não,Neutro,Não,Normal,,Ansiedade,Outros,4,médio,Outros
9274db74-8657-471e-b28b-70d47422a835,3/31/2025,Desabafo,Pouco,Não,Neutro,Não,Longo,Negativa,Amoroso,"Sobrecarga de responsabilidades, Concorrência no mercado, Dificuldades do filho com transporte e vício em apostas",4,médio,Familiar
9274db74-8657-471e-b28b-70d47422a835,3/31/2025,Desabafo,Pouco,Não,Neutro,Não,Longo,Negativa,Familiar,"Sobrecarga de responsabilidades, Concorrência no mercado, Dificuldades do filho com transporte e vício em apostas",4,médio,Familiar
9274db74-8657-471e-b28b-70d47422a835,4/1/2025,Desabafo,Muito,Não,Neutro,Não,Longo,Negativa,Trabalho,"Sobrecarga de tarefas domésticas, Ganho de peso e autoestima, Impacto do DIU e medicações, Relacionamento conturbado com o ex-parceiro, Exaustão e falta de equilíbrio.",4,médio,Amoroso
9274db74-8657-471e-b28b-70d47422a835,4/1/2025,Desabafo,Muito,Não,Neutro,Não,Longo,Negativa,Amoroso,"Sobrecarga de tarefas domésticas, Ganho de peso e autoestima, Impacto do DIU e medicações, Relacionamento conturbado com o ex-parceiro, Exaustão e falta de equilíbrio.",4,médio,Amoroso
9274db74-8657-471e-b28b-70d47422a835,4/1/2025,Desabafo,Muito,Não,Neutro,Não,Longo,Negativa,Trabalho,"Sobrecarga de tarefas domésticas, Ganho de peso e autoestima, Impacto do DIU e medicações, Relacionamento conturbado com o ex-parceiro, Exaustão e falta de equilíbrio.",4,médio,Amoroso
9274db74-8657-471e-b28b-70d47422a835,4/2/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Amoroso,Outros,4,médio,Outros
92d7193d-a7b7-40e0-b4aa-78e3143c9941,3/29/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Outros,Sentimento de frustração e preocupação,5,médio,Outros
92d7193d-a7b7-40e0-b4aa-78e3143c9941,3/30/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Trabalho,Nenhum específico,5,médio,Outros
92d7193d-a7b7-40e0-b4aa-78e3143c9941,3/31/2025,Desabafo,Nada,Não,Neutro,Não,Normal,Negativa,Trabalho,Sentimentos de ansiedade e estresse,5,médio,Outros
92d7193d-a7b7-40e0-b4aa-78e3143c9941,3/31/2025,Desabafo,Nada,Não,Neutro,Não,Normal,Negativa,Amoroso,Sentimentos de ansiedade e estresse,5,médio,Outros
92d7193d-a7b7-40e0-b4aa-78e3143c9941,4/3/2025,Journaling,Muito,Não,Neutro,Sim,Normal,Positiva,Familiar,Sexualidade e Autodescoberta,5,médio,Autoconhecimento
92d7193d-a7b7-40e0-b4aa-78e3143c9941,4/4/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Amoroso,Gratidão por si mesmo,5,médio,Autoconhecimento
